code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
688662.SH,富信科技,328846.3146887967,56047.38541078838,241,88370987.37,冰胆、冰淇淋机系统、除湿机系统、床垫系统、大功率制冷器件、单级热电制冷器件、单孔制冷器件、多级热电制冷器件、酒柜冰箱系统、冷热循环器件、冷源展示仪系统、啤酒机系统、热管静音系统、柔性基板器件、通信基站电池柜系统、微型热电制冷器件、温差发电器件、烟气冷却系统、植物箱系统,专用设备与零部件,"公司是一家定位于半导体热电技术解决方案提供商，主营业务为半导体热电器件及以其为核心的热电系统、热电整机应用产品的研发、设计、制造与销售业务,公司自成立以来始终以“推广半导体热电技术，为客户提供优质的产品和应用解决方案”为使命，具备全产业链技术解决方案及核心器件的独立研发制造和综合运用能力,公司所掌握的半导体热电技术是一种环保型制冷技术和绿色能源技术，能够广泛应用于消费电子、通信、医疗实验、汽车、工业、航天国防、油气采矿等众多领域。公司作为半导体热电产业高新技术企业、中国材料研究学会热电材料及应用分会理事单位，是国内外少数业务范围覆盖上游热电材料及核心器件的研制，热管理方案的设计，以及下游热电整机应用在内的全产业链技术解决方案提供商之一,公司与国内外知名电器品牌SEB、伊莱克斯、美的，日本时尚家居品牌Bruno、知名咖啡机品牌优瑞(Jura)建立了良好的合作关系；在通信领域，公司最新开发的高性能微型热电制冷器件产品已于2020年向国内知名通信基础设施提供商小批量供货。"
300162.SZ,雷曼光电,328059.39575215767,173468.46916597508,241,47451528.81,Lamp 系列、LED 球泡灯、LED 日光灯、LED 射灯、LM-P16全彩户外广告显示屏、LM-P16全彩户外模组、LM-P20单绿十字屏、LM-P20全彩户外广告显示屏、LM-P20全彩户外模组、LM-P4-SMD3in1-户内全彩广告显示屏、LM-P4全彩户内广告显示屏、LM-P6-SMD3in1-户内全彩广告显示屏、LM-P6全彩户内广告显示屏、SMD 系列、背光源LED、交通灯LED、汽车灯LED、显示屏LED、照明 LED,半导体照明、电子元器件、显示设备,公司是中国领先的专业化、国际化、高品级的LED制造商，同时也是亚太地区乃至国际市场有影响力的厂商之一。目前公司以高科技LED产业及体育产业的双主业进行布局发展。产品涵盖高端LED显示屏、LED照明、LED封装器件三大领域。公司生产的LED封装器件在稳定性、ESD指标、衰减幅度、一致性、配光曲线等方面均具有卓越的性能，显示屏在配光曲线、防水、防尘、防紫外线、防腐蚀性气体以及防潮等方面具有独特优势。致力在高端LED领域坚持创新，坚持领先，为国家半导体照明事业和LED显示应用事业的发展做出贡献。
688028.SH,沃尔德,327507.5862068966,62566.17114655172,232,54449991.68,CVD金刚石材料及制品、标准型 切削刀具、超硬复合片、非标型 铰刀、铣刀、切削刀具、拉丝模芯、钻石刀轮,超硬材料,公司是国内领先、国际一流的超硬刀具供应商。主要从事各类高端超硬刀具和超硬材料制品的研发、生产和销售，产品广泛应用于消费电子、汽车制造、工程机械、航空航天、能源设备等行业。发行人依托技术创新和产品创新，经过多年不懈努力，已经成长为国内领先、国际一流的超硬刀具供应商。公司拥有强大的研发实力和丰富的技术储备，目前公司拥有各类国内外专利132项，其中发明专利24项。公司董事长、总经理陈继锋先生作为教授级高级工程师、中国科技部“创新人才推进计划—科技创新创业人才”、国家“万人计划”领军人才、中国材料研究学会超硬材料及制品专业委员会委员、中国硅酸盐协会电子玻璃分会第九届常务理事、国际信息显示学会(SID)北京分会专业技术委员会委员、全国人工晶体标准化技术委员会委员、中国机械工业金属切削刀具技术协会专家委员会委员，深耕超硬刀具和超硬材料制品领域20多年，积极影响行业发展，对行业做出了突出贡献。
300701.SZ,森霸传感,321478.755186722,54711.60850622407,241,125575890.9,CMOS线性可见光传感器、传统热释电红外传感器、光敏电阻、光敏三极管、智能热释电红外传感器,光学设备,公司是一家集研发、设计、生产、销售及服务于一体的专业的光电传感器供应商。主要产品包括热释电红外传感器系列和可见光传感器系列两大类，主要应用于LED照明、安防、数码电子产品等领域。公司具有较强的自主研发实力，拥有核心技术知识产权，多项专利技术涉及红外敏感陶瓷材料、红外滤光片封装、贴片式智能热释电红外传感器等，是国内少数掌握热释电红外传感器核心材料的生产配方与工艺，并拥有自主知识产权的企业之一，在行业内具有显著的竞争优势。先后被授予国家高新技术企业、中国电子元器件百强企业、河南省博士后研发基地、河南省创新型试点企业、河南电子信息行业30强企业、河南省省级企业技术中心、南阳市热释电红外传感器工程技术研究中心等多项荣誉资质。
300964.SZ,本川智能,318285.4577162529,54227.30844252873,174,53900374.33,本川智能多品种的印刷电路板,电子元器件,公司致力于为市场提供小批量印制电路板产品及解决方案，专业从事印制电路板的研发、生产和销售。印制电路板作为承载电子元器件并连接电路的桥梁，是几乎所有电子产品的基础组件，对电子产品的质量和性能起着关键性作用，被誉为“电子产品之母”。公司产品主要销往中国、美国、日本、欧洲、澳洲等地。公司在通信设备、工业控制、汽车电子等产品应用领域布局较深，与众多下游行业领先企业建立了长期稳定的合作关系。公司从3G时代开始就一直紧跟基站天线用PCB技术发展趋势，是业内最早攻克5G基站天线用中高频多层板生产技术的少数厂商之一。
300466.SZ,赛摩智能,317093.7026626224,84078.14178838175,241,-9524775.17,称重给料机、称重给煤机、电子皮带秤、工业机器人、机械自动采样设备,专用设备与零部件,"公司创建于1996年,是中国智能制造解决方案供应商联盟理事单位、两化融合供应商联盟—江苏联盟副理事长单位、中国衡器协会副理事长单位、中国包装机械协会常务理事单位、国家高新技术企业、双软认定企业。公司拥有中科大雄鹰智能机器人实验室、江苏省散料工厂智能化工程中心、江苏省动态称重工程技术研究中心等研究机构。公司多次荣获轻工行业科技进步奖,被授予全国轻工业卓越绩效先进企业、江苏省创新型企业、赛摩商标也多次被评为江苏省著名商标。赛摩抓住全球制造业分工调整和我国智能制造快速发展的战略机遇期,面对智能制造巨大市场,充分发挥上市公司的优势,利用资本市场,快速整合并购智能制造行业内优质企业,进一步强化作为领先的智能制造系统解决方案集成商的战略定位,强化建设智能工厂和智能制造体系全面解决方案的核心竞争力,同时加快建设在工业大数据,信息管理软件和自动化设备领域的核心能力,促进上市公司业绩持续增长,加快公司长期战略目标的实现,为股东创造更大价值。"
300389.SZ,艾比森,315769.8169608797,85274.09657261411,241,29941906.96,LED节能照明产品、LED全彩显示屏,显示设备、照明器具,公司是全球领先的至真LED显示应用与服务提供商，公司主要业务为LED全彩显示屏的研发、生产、销售，同时开展会务服务业务。公司一直将创新作为企业发展的灵魂，始终坚持产品自主创新，不断加大研发投入，在技术创新及新产品开发方面都取得了巨大的进步。公司已成长为全球LED显示应用领域极为重要的技术引领者，是国内LED显示屏行业提供产品系列最全和产品应用领域最广的企业之一。公司LED显示屏，图像逼真，品质可靠，得到海内外客户一致认可，产品远销美洲、欧洲、澳洲、亚洲、非洲等各个国家和地区，广泛应用于美国NBA球赛、世俱杯、欧洲杯、总统新闻发布会、高档购物商场、奢侈品牌专卖店、国家电视台等领域，显示屏产品出口额连续多年稳居行业第一。近年来，公司获得了“国家高新技术企业”、“广东省著名商标”、“广东省守合同重信用企业”、“深圳市出口10强文化创意企业”、“深圳知名品牌”、“AEO海关高级认证企业”(中国同行业首家获得者)等荣誉称号。
300105.SZ,龙源技术,314073.2765975104,124800.26170954357,241,5947373.8,等离子体点火设备、工业窑炉等离子体点火系统、微油点火设备,变电设备,公司是国家能源投资集团有限责任公司控股的国家火炬计划高新技术企业公司。公司主要从事电力领域燃烧控制设备及系统的研究开发，设计制造、现场调试、人员培训、技术咨询等业务，是世界上首家成功研发并大规模推广应用电站锅炉等离子体节能环保技术及稳燃的高科技企业，自主研发的煤粉锅炉等离子体无燃油点火技术、等离子体双尺度低氮燃烧技术均达到了国际领先水平，拥有完全自主知识产权，企业规模、技术水平等各方面均占据行业领先地位。公司通过多年的发展壮大，培养了一支经验丰富、技术过硬、专业齐备、结构合理且富有朝气的研发、设计、制造、销售与工程技术服务团队。公司技术中心已被认定为“国家认定企业技术中心”，已组建的“山东省煤粉燃烧工程技术研究中心”荣获“山东省省级示范工程技术研究中心”称号。同时，公司拥有完备的产品认证、生产施工资质、标准体系与质量保证体系，先后通过了ISO9001-2016质量管理体系认证、ISO14001-2015环境管理体系认证、OHSAS18001-2007职业健康安全体系认证;等离子体系列产品通过了TUV(南德集团)的CE认证。
688195.SH,腾景科技,310005.79190871364,60777.79957261411,241,52281792.82,光纤器件、精密光学元件光学元件,电子元器件,公司是专业从事各类精密光学元件、光纤器件研发、生产和销售的高新技术企业，产品主要应用于光通信、光纤激光、量子信息科研等领域，其他应用领域包括生物医疗、机器视觉、3D传感、消费类光学等。公司的产品主要包括光学元件、光纤器件两大类，光学元件产品主要包括平面光学元件、球面光学元件、模压玻璃非球面透镜等；光纤器件产品主要包括镀膜光纤器件、准直器、声光器件等。公司的光电子元器件产品是下游光模块和子系统的基础，通过光电子元器件的不同组合方式，可使光模块和子系统实现不同的特定功能，公司基于核心技术平台，为客户提供定制化的光电子元器件产品，已与全球主要的光模块/设备厂商和光纤激光器厂商建立了合作关系，例如光通信领域的Lumentum、Finisar、华为、光迅科技、苏州旭创，光纤激光领域的锐科激光、nLIGHT。
300264.SZ,佳创视讯,303878.75975103735,435147.1612282158,241,-105421383.99,数字电视软件系统产品、数字电视系统集成、数字终端产品,行业专用软件、系统集成服务、专用设备与零部件,公司成立于2000年，专注于数字电视系统研发与集成服务，是国内领先的数字电视整体解决方案提供商，也是中国最早投身于数字电视产业的高科技企业之一，于2002年率先在郑州、沈阳两个省会城市建设部署了可规模化运营的数字电视系统。公司坚持持续的自主研发和创新，公司具备完善的大型数字电视系统软硬件解决方案和产品线，VOD/互动电视、中间件、数据广播、EPG、NVOD、SMS等软件产品处于行业领先，公司掌握多项数字电视技术专利和优质的系统集成能力，使得公司在为客户设计方案、实施个性化、定制化开发、可持续技术升级方面具备显著优势。同事，公司实现国际化突破，向海外市场客户提供数字电视整体解决方案，并针对特定的国家和地区实行业务定制，向海外运营商提供“交钥匙”工程，现已为土耳其、越南、拉脱维亚、孟加拉、尼泊尔、泰国等四十多个国家的运营商提供了数字电视整体解决方案及数字电视产品，佳创视讯已经成为海外市场具有较高知名度的品牌。
300112.SZ,万讯自控,300404.1853253112,135807.66621576762,241,92541381.0,安全栅、德尔塔导波雷达液物位计、电量变送器、隔离器、浪涌保护器、流量计、施福乐麦索尼克控制阀、数显表,电气仪器仪表,公司主要从事工业自动化仪表的研发、生产与销售业务，主要产品包括现场仪表、二次仪表及压力仪表等，其中现场仪表包括电动执行器、楼宇执行器、气体探测器、电磁阀、流量计、物位计、工业阀门等，二次仪表包括信号调理器、安全栅、电量变送器等，压力仪表包括压力变送器、压力开关、温度变送器及压力检测仪等。工业自动化仪器仪表被广泛应用于工业生产的信息采集、传送、显示、记录和控制执行。公司在上述主营产品的基础上，也积极在工业智能化仪表、传感器、高端数控系统以及工业机器人等新兴相关领域有所拓展，这些产品目前仍处在培育期。
300139.SZ,晓程科技,300014.08298755187,241844.44504979253,241,78641833.38,DEMO板、PDA、PDA-JBA188(捷宝)、PL2102、PL3000--单相多功能数字电能表SOC产片、PL3105--通用智能仪表SOC、PL3106--通用智能仪表SOC、PL3201--单相多功能数字电能表SOC产品、XC2023/XC3023--继电器驱动芯片、ZF3106串口-载波通讯模块、大用户用电管理系统、电力线载波抄表系统、配变综合监控系统、下载板、载波测试仪,集成电路、系统集成服务,公司是国内规模较大的电力终端载波芯片供应商，国内电力终端载波芯片市场的领导者。公司始终致力于电力线载波芯片及相关集成电路产品的研发、销售，并面向电力行业用户提供完整解决方案和技术服务。产品包括集成电路和电能表，电能表是自主研发的集成电路的下游应用领域。公司拥有全部知识产权的PL(PowerLine)和XC(XiaoCheng)系列芯片是针对电力行业的电力线特性以及对终端产品的特殊规范开发的电力终端产品专用芯片。公司积极拓展海外市场，为终端客户提供电力生产—配网扩建—电网降损—电能计量等服务，打造行业解决方案、行业服务闭环；在国内市场方面，公司专注于载波芯片及相关集成电路技术研发，紧跟国家电网、南方电网新技术标准和采购计划，积极推广、销售新一代载波芯片及相关集成电路应用产品，不断提升公司品牌及市场影响力。
688080.SH,映翰通,298748.35959485476,56718.8636846473,241,104948778.41,映翰通Android平台嵌入式计算机、映翰通IG900系列 边缘计算网关、映翰通InBox300、映翰通InDTU323系列嵌入式TTL电平无线数据终端、映翰通InDTU3X1系列嵌入式无线数据终端、映翰通InDTU3X2系列独立式无线数据终端、映翰通InPad070 - 7寸触摸屏安卓系统一体机、映翰通InPortal800地域化门户通讯服务器、映翰通InRouter600系列工业无线路由器（高性价比）、映翰通InRouter600系列路由器、映翰通InRouter700系列路由器、映翰通InRouter720路由器、映翰通InRouter7x3系列路由器、映翰通InRouter800企业级4G路由器、映翰通InRouter900系列4G路由器、映翰通InRouter900系列工业无线路由器（高可靠性）、映翰通InVending智能售货运营管理云平台、映翰通ISE系列 非网管型工业以太网交换机、映翰通ISF系列 环网型工业以太网交换机、映翰通ISM系列 网管型工业以太网交换机、映翰通Linux平台嵌入式计算机、映翰通导轨式非网管型工业以太网交换机、映翰通导轨式环网型工业以太网交换机、映翰通导轨式网管型工业以太网交换机、映翰通电力级无线数据终端、映翰通工业级短距无线通信模块、映翰通工业级短距无线通信终端、映翰通工业级光电转换器、映翰通工业级无线数据终端、映翰通工业级无线温度传感器、映翰通工业级无线智能网关、映翰通机架式工业以太网交换机、映翰通设备管理云平台、映翰通暂态录波型故障指示器-采集单元、映翰通暂态录波型故障指示器-汇集单元、映翰通智能配电网状态监测系统主站,传输设备、电脑整机、电子设备及加工、行业专用软件、交换设备、通信终端设备、专用设备与零部件,公司是知名的工业物联网通信产品以及物联网领域“云+端”整体解决方案的提供商，主营产品包括工业无线路由器、无线数据终端、边缘计算网关、工业以太网交换机等工业物联网通信产品，以及智能配电网状态监测系统、智能售货控制系统等物联网创新解决方案。公司主营业务为工业物联网技术的研发和应用，为客户提供工业物联网通信(M2M)产品以及物联网(IoT)领域“云+端”整体解决方案。公司为定位于新一代信息技术领域，推动互联网、大数据、云计算、人工智能和制造业深度融合的科技创新型企业。公司致力于成为工业物联网行业的引领者，利用物联网前沿科技打造领先的工业大数据汇聚与云管理服务，帮助行业用户有效收集和利用生产运营过程中产生的海量数据，并通过掘取数据价值提高生产效率和决策能力，推动行业的智能化升级。
300991.SZ,创益通,297409.7368421053,60383.872767543864,228,72026026.7,创益通精密连接器、创益通精密模具、创益通精密五金件、创益通连接线、精密结构件、数据存储互连产品及组件、通讯互连产品及组件、消费电子互连产品及组件,低压电器类、电子设备及加工、专用设备与零部件,公司是一家以研发设计和精密制造为核心，向客户提供精密连接器、连接线、精密结构件等互连产品的国家高新技术企业，产品按照应用领域主要包括数据存储互连产品及组件、消费电子互连产品及组件、新能源精密结构件等。自创立以来，公司一直奉行“创益社会，连通世界”的发展理念，坚持以客户为中心，以技术为驱动的发展策略，不断增强与电子行业知名公司的合作。公司一直高度专注于高速互连产品的创新发展，在数据存储领域达到国际一流厂商技术水平，并已向消费电子、5G通讯等领域发展。经过多年精密制造生产经验的积累，公司已掌握了连接器领域的核心技术。凭借高效的研发设计能力、先进的精密制造工艺水平、良好的产品品质管控水平，以及为客户精益求精的服务理念，公司在业内树立了专业、优质的企业形象。目前，公司与晟碟(西部数据)、莫仕、公牛集团、安克创新、星科金朋、伟创力、埃梯梯等国内外知名公司建立了长期稳定的合作关系。
301041.SZ,金百泽,296736.6952941177,102065.85727647059,170,51403257.48,BOM服务、电子设计服务、电子装联、检测服务、印制电路板,专业咨询服务,公司专注电子产品研发和硬件创新领域，聚焦电子互联技术，致力成为特色的电子设计和制造的集成服务商，主营印制电路板、电子制造服务和电子设计服务。公司不断强化印制电路板样板业务的领先地位，并以样板制造为入口，满足客户的产品研发对电子制造和电子设计的需求。公司具备样板和中小批量的柔性制造和快速交付能力，通过开展方案设计、高速电路板设计、印制电路板制造、电子装联、元器件齐套和检测等全价值链服务，为客户的产品研发和硬件创新提供垂直整合的一站式解决方案。公司属于国家级高新技术企业、国家知识产权优势企业、广东省创新型企业、广东省知识产权示范企业，建有国家级众创空间、广东省省级企业技术中心、广东省电子电路特种基板工程技术研究开发中心、广东省特种印制电路板创新产业化示范基地等科研平台；2019年10月金百泽入选工信部第一批符合印制电路板行业规范的企业名单，全国仅7家企业入选，金百泽是“样板、小批量板、特色板”类型的唯一入选者；2019年11月金百泽跻身深圳市自主创新百强中小企业榜单TOP20。
300467.SZ,迅游科技,296292.13282446883,136881.41432780083,241,-174205315.14,迅游网游加速器,行业专用软件,公司是一家面向互联网用户，为各种互联网实时交互应用提供云加速服务的企业，主营业务为向网游玩家提供云加速服务，主要产品是“迅游网游加速器”。公司先后被评为2012年度成都市高新区优秀高新技术企业、2012年度成都市高新区软件及服务外包十佳企业等，并荣获“360开放平台2012年度软件应用评选”编辑推荐奖、“新浪游戏2012中国游戏英雄榜”年度最佳游戏支持奖等。经过多年发展，公司已经成为我国网游加速服务市场的行业龙头。2017年通过资产重组，上市公司通过收购狮之吼100%股权，并通过募集资金投资使得上市公司主营业务延伸至移动客户端软件的研发、发行与运营等领域，上市公司的产品市场以及服务将得到进一步地延伸。
688685.SH,迈信林,295814.3568185022,57259.48726609442,233,50962035.15,半导体封测设备腔体、导管连接快卸卡箍、电磁屏蔽柜、电子连接器、舵机壳体、飞机装配工装、管路系统连接接头、机身梁、机翼梁、雷达天线反射面板、雷达天线座、汽车发动机阀体、汽车空调阀体、尾椎部件、增压壳体,专用设备与零部件,公司是高新技术企业、江苏省企业技术中心、江苏省工程技术研究中心、江苏省四星级数字企业、江苏省民营科技企业、苏州市两化融合示范企业和苏州市军工行业协会副会长单位。公司致力于以先进技术推动我国航空航天事业的发展，高度重视技术研发，航空航天核心零部件是公司技术专攻领域。自成立以来，公司已承担多种型号涉及两万余项航空航天零部件的设计、制造及装配，产品涉及飞机机身、机翼、尾翼、发动机、起落架、机电系统、航电系统等，是国内少数同时具备机体零部件、发动机零部件和机载设备零部件综合配套能力的民营航空航天零部件制造商。公司已取得军工业务相关资质，并通过国防组织质量管理体系认证、ISO9001：2015+AS9100D质量管理体系认证等。经过十余年的发展，公司已经形成了武器装备类产品和民用多行业精密零部件两大业务板块，在行业内拥有较好的品牌影响力和市场口碑。在武器装备类产品业务板块，公司客户覆盖航空工业、中国航发、航天科技、中国兵工、中国船舶、中国电科六大军工集团，并多次获得客户授予的“年度优秀供应商(A类)”等荣誉称号。在民用多行业精密零部件业务板块，公司进入了丰田、大众、中国中车等知名企业的供应链体系中。
300042.SZ,朗科科技,294177.2215767635,132292.45766390042,241,68850462.16,“钢睿”硬件加密型闪存盘、1.8英寸移动硬盘、2.5寸移动硬盘、2.5英寸加密型移动硬盘、2.5英寸移动硬盘、3.5英寸移动硬盘、4.3寸多媒体播放器、AES硬件加密硬盘、AirTrack(TM)PCI无线G网卡、AirTrack(TM)宽带网关交换机、AirTrack(TM)无线G网卡、AirTrack(TM)无线宽带路由器、CMMB移动数字电视接收棒、ODB加密闪存盘、ODN无驱增强闪存盘、OLA可视闪存盘、SSD固态硬盘、UVD-DUTE移动硬盘/网络电影播放器、表情E族、超快捷精锐型闪存盘、超稳标致型闪存盘、超稳标准型闪存盘、超稳极致型闪存盘、超稳加强型闪存盘、超稳简约型极速存储、超稳精致型闪存盘、超稳普及型闪存盘、超稳三启动型闪存盘、超稳时尚型闪存盘、超稳智能型闪存盘、大容量高速移动硬盘、典雅时尚型闪存盘、光盘闪存盘、极速海量型闪存盘、加密极致型闪存盘、加密时尚型闪存盘、加密雅致型闪存盘、简约型闪存盘、酷贝GPS、酷贝高清播放器、朗科车载MP3、朗科闪存盘朗盛系列、流畅型闪存盘、迷你推拉式闪存盘、迷你型闪存盘、迷你旋转型闪存盘、闪存盘主控芯片、深水炸弹造型闪存盘、数码碟机MP4、图文显示闪存盘、网络存储器、无线宽带网关交换机、无线宽带网关路由器、系统加速型闪存盘、显示闪存盘、音乐精灵MP3、音乐闪存盘、硬件加密型闪存盘、优盘闪存盘、优信通PCMCIA无线上网卡(CDMA)、优信通USB无线上网卡(GPRS.迷你型)、智能三启动型闪存盘、子弹头造型闪存盘,传输设备、存储设备、电脑配件、集成电路、交换设备、视频产品、卫星制造及应用,公司是一家专业从事闪存应用及移动存储产品的研发、生产、销售的供应商与出口商，国内拥有闪存盘发明专利的厂商，全球闪存盘及闪存应用领域产品与解决方案的领导者。公司主要业务为闪存盘、移动硬盘、固态硬盘、存储卡等的研发、生产和销售，已形成优盘、优卡、优信通三大支柱产品，以“优盘”为商标的闪存盘是基于USB接口、采用闪存介质的新一代存储产品。公司研发实力强大，拥有多项知识产权和专利，在移动存储和无线数据领域居于全球领先地位。公司已与东芝、金士顿、美国PNY、群联等全球知名企业签订专利授权许可协议，产品远销到美国、欧洲、日本、中东、东南亚等数十个国家与地区，客户遍及电信、政府、金融、教育、能源和医药等领域。
300140.SZ,中环装备,293814.49360257265,86429.71265145228,241,-236107471.35,ERP软件产品、PDM软件产品、ＺＪＴＡＢＣ净油机、闭口铁心绕线机、变压器闭口式铁心绕线机、变压器硅钢片纵剪生产线、变压器铁心片数控横剪生产线、变压器线圈横压干燥装置、变压器线圈压床、变压器用片式散热器、波纹油箱生产线、箔式线圈绕制机、钢板纵横剪生产线、钢板纵剪生产线、钢带纵剪生产线、硅钢带(曲线)纵剪生产线、环境能效监控与大数据服务、节能环保装备业务、卷铁心成套设备、卷铁心真空气保护退火炉、可调式绕线模、立式绕线机、全自动绕线机、数控龙门绝缘加工中心、铁心卷绕机、卧式绕线机、无地坑立式绕线机、烟气治理工程,ERP软件、PDM软件、变电设备、环保机械、环卫服务,公司是以电工专用设备、高电压试验、检测设备以及高纯特种电子材料的研发、生产、销售、技术服务为主营业务的科技型公司，是国家级高新技术企业。主要产品有变压器专用装备、高压电气试验设备、蓄电池装备，公司硅钢片横剪线和散热器获得“西安市名牌产品”称号。公司已形成了一支技术覆盖全面、核心力量突出的技术研发队伍，公司核心技术人员具有丰富的行业经验，对行业的发展趋势具有良好的专业判断。通过多年努力，公司先后获得“企业信用评价AAA级信用企业”，“质量、环境、职业健康安全三体系认证”，“中国电器工业最具影响力品牌”等荣誉，秉承大国工匠产业报国的决心，致力于成为国际一流的节能环保装备制造与综合解决方案的提供商。公司拥有院士专家工作站、博士后培养基地、硕士联合培养基地、联合实验室科研平台，拥有强大的科研队伍及创新能力。主持参与制定数多项国家标准、行业标准和国家课题，多项产品荣获国家级、省部级科技进步奖。
300532.SZ,今天国际,293134.9288074274,100273.66753941908,241,91661261.04,电气控制设计与应用、供应链解决方案、物流设备、物流系统规划与集成、物流系统软件,物流仓储机械、系统集成服务,公司是一家专业的自动化、物联网及智能物流系统综合解决方案提供商，为生产制造、流通配送企业提供生产自动化及物流系统的规划设计、系统集成、软件开发、设备定制、电控系统开发、现场安装调试、客户培训和售后服务等一系列业务。使客户实现物料出入库、存储、搬运输送、分拣与拣选、配送等生产过程的自动化、信息化和智能化，提高效率，降低成本，提升管理水平，致力为客户创造价值，并为企业实现工业4.0和中国制造2025打下坚实的基础。自动化及物流系统综合解决方案可广泛应用于新能源电池、食品冷链、制造零售、石油化工、电力、通信、电商、家具、电子、烟草等行业。公司目前为中国物流与采购联合会常务理事单位、中国物流技术协会副理事长单位、深圳市软件行业协会常务理事单位及国家火炬计划重点高新技术企业、深圳市重点(技术型)物流企业。
300546.SZ,雄帝科技,292052.9842892697,289098.5531950207,241,10902214.58,安全卡设备、城市一卡通终端、轨道交通票卡设备、智能卡设备、专用读写器,专用设备与零部件,公司是领先的身份信息综合服务商，为国内外政府、机构及行业用户提供以身份信息可信技术为核心的多维身份识别、智慧公共服务、智能物联及大数据服务。公司主要产品包括安全证卡系列、生物识别系列、证(物)联网系列、智慧银行系列、智能支付系列等身份信息产品，以上述产品为基础，公司还为客户提供配套软件、技术支持服务和运营维护服务，从而构建起身份信息一体化的整体解决方案，并广泛应用于电子政务、外事管理、智能交通、智慧银行、智慧安防及海外选举等领域。公司为国家级高新技术企业；国家火炬计划重点高新技术企业；深圳市软件企业；联合国ICAO机读旅行证件设备供应商名录企业；国家商用密码产品定点生产及销售企业；公安部二代证生物特征采集设备供应商；是“深圳物联网智能卡应用设备工程技术研究开发中心”依托单位；具有计算机系统集成三级资质；通过ISO9001全面质量管理体系认证。公司多项产品获国家、省、市重点新产品认定，拥有几十项专利技术、软件著作权及科技成果，居行业领先地位。
300608.SZ,思特奇,291870.320355224,254331.95182572614,241,61903284.06,CIC管理平台、电子渠道系统、电子渠道运营管理平台、分布式内存数据库系统、门户业务分析系统、手机营业厅、思特奇iRTMS (网络资源管理系统)、网上商城、网上营业厅系统、业务交付监控系统（SFM）、移动容灾管理系统、营销活动管理平台、营销资源管理系统（iRBMS）、在线客服系统,行业专用软件,公司是一家致力于电信行业的软件开发和服务提供商，逐渐成长为国内领先的电信运营商核心业务系统软件厂商。公司拥有优秀的技术水平、周密的项目管理、完善的支持服务专注于运营商的业务支撑体系的研究与开发；同时，更以领先的软件产品研发和业务规划、咨询、集成能力服务于中外运营商。公司将秉承“智慧、创新、精准、高效、便捷、快乐”的发展理念，紧跟产业步伐，拓展新兴市场，统筹推进，用创新的理念、独特的方法、有机的组织，打造东方文化背景下，提供一流软件产品和优质服务的现代化企业。
300277.SZ,海联讯,291608.46473029046,94284.11632365145,241,14281471.46,IP网络解决方案、工程管理系列软件、配用电网通信解决方案、企业信息门户系列软件、输电网通信解决方案、数据规划与数据治理、数据中心及商业智能系列软件、信息化规划、信息应用系统集成解决方案、业务管理咨询、语音通信解决方案,行业专用软件、专业咨询服务,公司是一家从事电力信息化系统集成业务的国家高新技术企业。公司面向电力企业，以提供综合性整体解决方案的形式，从事电力企业信息化建设业务，并提供相关的技术及咨询服务。公司提供的产品和服务可广泛应用于电力行业产业链发电、输电、变电、配电、用电和调度等各个环节，全面提升用户信息化水平，为客户创造价值。公司拥有国家计算机信息系统集成一级资质、信息安全服务工程一级资质及CMMIⅢ认证证书，致力于为客户提供安全、高效的行业解决方案及技术支持。目前，公司已建立覆盖全国多个城市的销售、服务网络，业务覆盖：行业咨询、业务梳理、应用集成、专业软件、配套网络主机、传输通信、硬件集成及服务，凭借专注电力领域及在行业中的良好服务表现，公司已跻身为中国电力行业最有竞争力的综合解决方案提供商之一。
300306.SZ,远方信息,288887.3958371203,114943.61024481327,241,105359807.84,EMC电磁兼容测试仪器(EMC测试仪)、LED专用测试仪器、电量测量仪(数字功率计)、电子镇流器测试仪器、分布光度计、光度/色度/辐射度探头、光谱辐射计(光谱仪)、积分球、亮度计、照度计/光度计/色度计、紫外辐照度计,电子测试和测量仪器,公司是智能检测识别信息技术和服务提供商，布局涉及光电检测、核磁共振、红外紫外、生物识别、基因检测诊断等专业，拥有自主核心技术，广泛服务于工业、交通、金融、军工、公共、医疗等领域。公司以“LED和照明检测设备”为主营业务。公司多次承担国家高技术研究发展计划(863计划)课题和省市级重大科技攻关项目。公司的多项高科技技术产品获得“中国专利优秀奖”、“首批国家自主创新产品”、“国家重点新产品”等荣誉称号。公司是国内首家CIE正式官方会员企业单位、中国照明学会常务理事单位、国家半导体照明工程研发及产业联盟常务理事单位。公司产品大量销往美国、欧洲、日本、韩国、中国台湾等发达地区，被万余家企业和政府质检机构采用，产品出口和国内市场占有率均遥遥领先。
