code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
603959.SH,百利科技,716478.6354,118358.4131,239,29324997,工程咨询、设计、工程总承包,专业咨询服务,公司是一家致力于为能源及材料领域智慧工厂建设提供整体解决方案的技术服务提供商，主要服务于石油天然气、石油化工、现代煤化工和新能源材料行业，可从项目前期、项目定义、融资到设计、采购、施工、开车和运维服务为客户提供全生命周期的增值解决方案。公司一直致力于石油炼制、石油化工、现代煤化工和锂电池材料领域的技术创新和专业化发展，积累了丰富的工程经验，建立起一套先进的设计与工程管理手段、完善的QHSE及内部控制管理体系。百利科技目前拥有化工石化医药全行业、轻纺行业(化纤工程、化纤原料工程)、建筑行业(建筑工程)等多个行业的工程设计甲级、工程咨询甲级以及压力容器设计、压力管道设计等业务资质证书，并可在资质证书许可范围内提供工程总承包及项目管理等服务。公司始终践行“为客户创造价值”的理念，立足为客户提供“责任、专业与热情”的技术服务。
002611.SZ,东方精工,705823.2837,122378.0279,241,467333661.8,APSTAR HBL、APSTAR HG、APSTAR HS、TOPRA AD、TOPRA FD、TOPRA GD、TOPRA PD、VASBO华之宝、舷外机动力设备、新能源汽车动力电池系统、粘箱机、振动清废堆叠机,印刷机械、专用设备与零部件,公司是一家致力于数字化智能高端装备制造的高科技上市企业，公司的主营业务划分为“智能包装设备”和“高端核心零部件”两大板块。“智能包装设备”板块以“智能瓦楞纸箱包装自动化设备”的设计、研发、生产、销售与服务为主营业务，已经拥有东方精工佛山总部、意大利Fosber、美国Fosber、广东佛斯伯智能设备有限公司、意大利EDF公司等五个制造主体；并以参股、合资等投资方式，使公司同时具备了向客户提供智能物流仓储产品的配套能力，完成了对细分行业的全产业链布局。2017年，公司收购普莱德100%股份，普莱德专业从事新能源汽车动力电池系统PACK的设计、研发、生产、销售与服务，致力于为新能源汽车生产厂商提供动力电池整体解决方案。公司控股收购的苏州百胜动力机器股份有限公司是一家专业化生产舷外机、发电机、水泵和发动机的生产厂商，以技术含量高的舷外机为主要产品，是集研发、制造、销售和服务为一体的国家级高新技术企业。
002125.SZ,湘潭电化,700156.054,399314.6966,241,237759714.5,湘潭电化电解二氧化锰、湘潭电化金属锰、湘潭电化锂锰,重有色金属,公司是中国电解二氧化锰的摇篮，也是国内最大规模生产绿色高能环保电池所需材料——无汞碱锰电池专用电解二氧化锰的生产企业，公司经营范围是研究、开发、生产和销售电解二氧化锰、电解金属锰、电池材料和其他能源新材料。主导产品电解二氧化锰按产品种类划分，分为碳锌电池级、无汞碱锰电池级、一次锂锰电池级、锰酸锂电池材料级和磁性材料级电解二氧化锰。公司的产品远销美国、日本、欧盟等20多个国家和地区，是南孚、双鹿、美国永备、金霸王等世界名牌电池材料的指定供应商。公司先后荣获“全国精神文明创建先进单位”、“全国五一劳动奖状”、“全国模范职工之家”、“全国轻工系统先进集体”、“全国电池工业协会企业信用评价3A级信用企业”、“省文明标兵单位”等10多项国家、省级荣誉称号。
002733.SZ,雄韬股份,683830.8038,239671.73,241,-421652568.9,雄韬阀控式密封铅酸蓄电池、雄韬锂离子电池,电子设备及加工,公司是全球最大的蓄电池生产企业之一，是一个以中国深圳为管理中心，在中国大陆、欧洲、中国香港、越南、印度拥有制造基地或销售服务中心、分销网络遍布全球的企业集团。自成立以来，公司坚持走技术创新、管理创新之路，成长为中国蓄电池行业外向型企业的领导性力量。其中铅酸蓄电池业务连续多年位列中国密封铅酸蓄电池出口量第一。公司产品涵盖密封铅酸、锂离子电池两大品类，是中国产品品类最为齐全的电池品牌之一；密封铅酸蓄电池涵盖AGM、深循环、胶体、纯铅三大系列，锂离子电池涵盖钴酸锂、锰酸锂、磷酸铁锂；其中磷酸铁锂为国家火炬计划重点项目和深圳市科技资助项目。公司正在全球百余个国家和地区的通讯、电动交通工具、光伏、风能、电力、UPS、电子及数码设备等领域为客户提供完善的产品应用与技术服务；公司先后评获“国家高新技术企业”、“深圳市民营企业50强”、“中国优秀民营科技企业”、“深圳市高新技术企业”、“深圳市民营领军骨干企业”等殊荣。
002664.SZ,长鹰信质,681870.5344,128059.9284,241,204002194.5,电动车转子铁芯、电梯曳引机定子系列、启动马达机壳、汽车发电机定子铁芯、汽车发电机定子总成系列、汽车发电机风叶、微电机转子,发动机设备,公司是一家集各类电机零部件的自主创新、研发、生产制造和销售为一体的高新技术企业、浙江省绿色企业、中国汽车电子电器行业十强企业，生产的产品主要为国内外众多大型电机电器厂商提供专业配套服务，系全球最大的汽车发电机定子铁芯供应商。公司专注于电机及其核心零部件产品制造的工艺技术创新和新产品研发，主要产品在技术水平、产品质量等方面处于行业领先地位，在市场上具有极强的竞争优势，同时公司产品被评为浙江省名牌产品，公司商标被评为浙江省著名商标，公司多年来产品获得来自法雷奥(Valeo)、博世(Bosch)等优秀供应商荣誉称号。公司从传统的电机零部件制造商，近年来已逐步向科技型企业的转型，并取得丰硕成果。
300048.SZ,合康新能,677451.3123,154654.7909,241,50258960.69,矢量控制高压变频器、通用高压变频器、同步机高压变频器,变电设备,公司是一家专业从事工业自动化控制和新能源装备的高新技术企业，高压变频器国家标准的主要参与制定与支持单位之一。经过多年发展公司主营业务已经从工业自动化节能设备制造领域进行延伸，形成了主要的三大业务板块：节能设备高端制造业、节能环保项目建设及运营产业、新能源汽车总成配套及运营产业。公司主营业务包括高、中低压及防爆变频器在内的全系列变频器产品、伺服产品、新能源汽车及相关产品的研发、生产和销售，产品广泛应用于火力发电、冶金、采油采矿、化工、城市供水、水泥、造纸、制药等领域，可实现对各类高压电动机驱动的风机、水泵、空气压缩机等负载的调速、节能、软启动和智能控制，综合效益十分显著。公司生产的合康HIVERT变频器已有良好的运行业绩，在产品质量和服务方面深受用户好评，并在诸多应用领域处国内领先地位。
300693.SZ,盛弘股份,677411.3983,477700.9705,241,113449804.7,电池化成与检测设备、电动汽车充电桩、电能质量设备、新能源电能变换设备,专用设备与零部件,公司专注于电力电子技术，从事电力电子设备的研发、生产、销售和服务。公司运用电力电子变换和控制技术开发了不同的产品应用，目前主要产品包括电能质量设备、电动汽车充电桩、新能源电能变换设备、电池化成与检测设备等。公司所开发的各类产品的核心技术皆为电力电子变换和控制技术。公司电能质量设备广泛应用于石油矿采、轨道交通、IDC机房、通信、冶金、化工、汽车工业、公共设施、银行、医院、剧院、广电、主题公园、电力系统等三十多个行业。
002623.SZ,亚玛顿,666714.5905,167369.5263,232,53998951.97,TCO透明导电玻璃、镀膜钢化玻璃、镀膜加工钢化玻璃,半导体材料,公司是国内研发和生产应用纳米材料在大面积光伏玻璃上镀制减反射膜的企业，产品技术处于行业先进地位。公司自成立以来一直专注于对新材料和新技术的研发和创新，从最初国内首家研发和生产应用纳米材料在大面积光伏玻璃上镀制减反射膜到国内率先一家利用物理钢化技术规模化生产≤2.0mm超薄物理钢化玻璃、超薄双玻组件、投资建设光伏电站项目、以及依托现有技术优势在节能建材、电子消费类产品等领域的开发和拓展，实现了公司多元化的业务发展模式。公司组建江苏省科技创新团队，设立江苏省光电玻璃重点实验室、江苏省高透光率光伏玻璃工程技术研究中心、江苏省太阳能组件用功能性材料工程中心、江苏省企业技术中心、江苏省博士后创新基地等省级重点研发机构。
002055.SZ,得润电子,602411.6866,156250.9656,241,-592443627.7,得润电子彩电线束、得润电子电源线、得润电子家电连接器、得润电子空调线束、得润电子普通连接器、得润电子汽车后视镜、得润电子汽车线束、得润电子通讯类线束、得润电子通讯手机连接器、得润电子音频线,车身及外观设备、电子元器件,"公司是一家电子连接器一体化解决方案提供商,主要经营家电和消费类电子、汽车相关电子连接器和精密组件和车联网相关技术。公司拥有多家集团控股公司、中外合资公司、海外合资公司、海外贸易公司，海外销售和服务分支机构。其研发、制造和销售基地在国内分布于深圳、中国香港，中国台北等多个地方；在国外分布于美国、意大利和卢森堡等地。公司主要分为家电和消费类电子事业部，汽车电气系统事业部和新能源汽车电子及车联网事业部。公司长期与创维、美的、TCL等家电龙头存在稳定的战略性合作关系;已进入众多国内外整车厂及汽车零部件厂商的供应链，初步形成包括国际品牌客户(如大众、宝马、奔驰等)、自主品牌客户以及设备客户(即汽车零部件客户，包括博世、大陆等)在内的汽车电子客户平台;公司立足打造大数据平台生态圈，实现互联网化的战略发展。"
600268.SH,国电南自,598634.8631,250089.007,241,258273923,国电南自保护通道、国电南自泵站自动化系统、国电南自变电站自动化系统、国电南自变压器保护、国电南自测控装置、国电南自厂用电保护及自动装置、国电南自厂站监控系统、国电南自低压线路保护、国电南自电厂电气自动化系统、国电南自电动机保护、国电南自电抗器保护、国电南自电容器保护、国电南自发电机变压器保护、国电南自高中压线路保护、国电南自工业自动化保护、国电南自继电保护及自动装置、国电南自母线保护、国电南自配网保护、国电南自水电站自动化系统、国电南自铁路变电站自动化装置、国电南自自动装置及辅助保护,继电保护及调度自动化,公司是中国华电集团公司控股的高科技上市企业，主要从事高低压输配电线路保护、电力主设备保护、变电站综合自动化系统、电网调度自动化系统等的研发和生产，其产品广泛应用于电力、交通、水利、石化、煤炭、冶金、建筑等领域。目前公司已成为国内最大的电力系统静态保护、成套自动化设备、土工试验和大坝观测仪器以及电力测试仪表的国家大型骨干企业，公司产品跻身亚太地区的电力市场，先后在国际招标中赢得了巴基斯坦核电工程，尼泊尔首都城市电网项目等项目，并与俄罗斯和南非合作，成立销售点，建立生产基地。
603859.SH,能科科技,589443.1324,84525.54895,241,159440358.2,工业电气节能系统解决方案、能源管理系统平台解决方案、软件及实施服务、运维服务、咨询服务,专业咨询服务,公司成立于2006年12月，2016年10月在上交所上市，公司主要业务包括智能制造、智能电气两个板块。智能制造业务基于数字孪生理念，整合业内先进工业软件和数字化IOT设备，虚拟世界内定义生产力中台并为客户开发个性化的工业微应用，物理世界内建立数字化、智能化的生产线和测试台，满足制造业企业产品全生命周期的数据与业务协同需求，帮助企业实现其自主创新、运营成本、生产效率、不良品率和客户满意度等业务目标。公司经过多年的积累和耕耘，形成了自有的围绕企业数字化业务的咨询、规划和设计能力、围绕工业软件的产品实施和服务能力和围绕工艺的数字化产线建设能力，业务类型形成了咨询服务、企业管理系统解决方案、产品全生命周期管理、仿真与测试服务、工艺自动化、可视化生产运营管理系统以及测试台产品七个专业方向。同时，公司业务深度聚焦四大行业，即国防军工、高科技电子与5G、汽车及交通运输和装备制造，能够梳理出针对行业的可复制性解决措施，并形成行业标准解决方案。基于行业发展需求，公司未来将着力打造建设基于云原生的生产力中台、服务中小企业的工业创新服务云以及面向工业大数据应用的数据资产平台。
002533.SZ,金杯电工,554403.4281,156736.2254,241,331351465.4,额定电压110kV交联聚乙烯绝缘电力电缆、额定电压450/750V及以下橡皮绝缘电缆软线和电线、换位导线、交联聚乙烯绝缘电力电缆、交流额定电压1KV、10KV、35KV架空绝缘电缆、聚氯乙烯绝缘电线、聚氯乙烯绝缘聚氯乙烯护套电力电缆、聚氯乙烯绝缘聚氯乙烯护套控制电缆、铝绞线及钢芯铝绞线、漆包扁线、无氧铜杆、纸包线 组合导线,输电设备,公司专业从事电线电缆产品的研发、生产和销售，主导产品包括电磁线、电力电缆、裸导线、电气装备用电线、特种电线电缆等多个品种规格，产品种类齐全，已形成了电线电缆生产系列化、规模化、成套化的产品结构，是中部地区规模大、技术领先的电线电缆生产企业，广泛应用于国家电网、轨道交通、建筑、石化、煤矿、船舶、公路、机械、家电、冶金、通信等行业。公司已通过特高压电磁线产品鉴定，电磁线产品成功进入三代核电发电机组、军用电机等领域。特种电缆产品是湖南省轨道交通和磁悬浮项目用电缆的省内供货商，并供货广州地铁。公司通过了ISO9001、ISO14001和OHSAS18001认证，所生产的列入国家生产许可证目录的产品均已取得“全国工业产品生产许可证”，所生产的列入强制性产品认证目录的产品均已取得CCC认证证书，公司“金杯GOLDCUP及图”商标被认定为“中国驰名商标”；此外，公司十分注重提高计量保证能力，电线产品通过了“C”标志计量认证。
002045.SZ,国光电器,547002.4443,274410.5841,241,40136849.48,国光电子零配件、国光扬声器、国光音箱,电声器件、其他消费电子产品,公司是全球知名的电声制造厂商，成立至今一直从事电声、电子产品的设计、生产、销售，目前产品覆盖了电声配件、扬声器单元、音响系统、数字功放、聚合物锂电池等。公司具有从扬声器关键零部件，到扬声器单元、音箱系统及电子功放一体化的综合配套能力，多年的历史积淀凝聚了一批优秀的电声行业管理及研发人才，形成了自己独特、有效的科研攻关体系，建立了一支技术专业齐全、综合实力雄厚的研发队伍。在质量管理系统方面公司采用国际标准，通过了ISO/TS16949质量体系及ISO14001环境管理体系认证，公司检测中心还通过了CNAS的ISO/IEC17025认可，在生产中采用与国际同步的工艺、设备及控制流程，产品各项质量指标得到可靠保证，公司从设计到采购、进料检验、仓储物流、生产、成品检验、销售和售后服务形成了全过程质量控制系统。
300510.SZ,金冠股份,546376.0073,241896.8131,241,31614083.91,C-GIS智能环网柜、充电站系统运营、充电桩、固体绝缘环网柜、锂电池隔膜生产业务、锂电池隔膜销售业务、锂电池隔膜研发业务、真空断路器、智能电表、智能高压开关柜、智能用电信息采集系统,电气仪器仪表、输电设备、系统集成服务、专用设备与零部件,公司是聚焦“智能电网+新能源”领域的高新技术企业，覆盖智能电网设备、新能源汽车充电设施、锂电池隔膜等三大业务板块。在智能电网设备行业，公司是国内坚强智能电网、泛在电力物联网的主流供应商。核心产品包括智能电气成套开关设备及其配套元器件、智能电表、用电信息采集系统等，主要服务国家电网、南方电网、轨道交通、城市公共基础设施等领域的客户。新能源充电设施业务包括充电桩运营与充电桩设备制造销售业务。其中，充电桩运营业务方面，公司致力于成为全国领先的“新能源集中式快充网运营商”，重点面向公交、物流、工业园区、大型居民小区等提供大功率直流快速充电服务。锂电池隔膜业务板块，子公司辽源鸿图是国内主流的中高端锂电池隔膜供应商，已经研发出20余种规格产品，覆盖5微米厚度至20微米厚度的高低孔隙率的产品以及涂覆2-4微米的单双面涂覆产品，其中，单双面涂覆技术方面处于国内领先地位，产品广泛应用在3C消费类电池、动力电池等产品中。
600537.SH,亿晶光电,523079.6192,97853.19809,241,-602582107.6,125单晶组件、156单晶组件、156多晶组件,半导体太阳能光伏,公司是中国第一家在上海A股上市的纯太阳能电池组件生产企业，是一家专业从事光伏发电产品的研发、生产和销售的高新技术企业，集晶棒拉制、硅片切割、电池制备、组件封装和光伏发电系统为一体，具有年产单(多)晶太阳能电池组件5000MW的生产能力。亿晶光电先后建立了江苏省(亿晶)光伏工程研究院、江苏省太阳能用材料工程技术研究中心、组件实验室和电池实验室(其中组件实验室获得了VDE的TDAP认证)江苏省企业技术中心、国家博士后科研工作站。除此之外，亿晶光电与上海交通大学以及江苏大学共建了联合研发中心和产学研基地。随着大批专业人才的加入，亿晶光电实现了跨越式发展，并形成了较强的研发实力。公司先后被评为江苏省高新技术企业、国家火炬计划重点高新技术企业、江苏省百强民营科技企业、常州市五星级企业、科技部国际科技合作基地等。公司还被国家科学技术部命名为“国际科技合作基地”。2009年公司由原来福布斯“2008中国潜力企业榜”第13位跃居第2位，居全国入选的光伏企业首位。公司研发中心承担了多项国家级科技研发项目，拥有多项专利成果。通过不断的技术创新，亿晶光电电池组件产品的性能和质量不断提高，“EGingPV”已经成为国内外光伏行业的知名品牌。
600468.SH,百利电气,522183.9506,54608.81376,241,104714052.4,百利观光梯、百利双电源自动转换开关、百利塑壳式断路器、百利万能式断路器、百利无飞弧低压断路器、特精齿轮泵、特精齿轮马达、特精带换向阀齿轮泵、特精电动液压源、特精恒流泵、特精黄色氧化钨、特精静液压传动装置、特精蓝色氧化钨、特精钼粉、特精钼杆、特精钼丝、特精钼酸铵、特精气动振动器、特精气控分配阀、特精气控液压阀、特精气液压转换器、特精气液阻尼缸、特精气增压缸、特精三氧化钼、特精碳化钨粉、特精钨粉、特精钨杆、特精钨丝、特精钨酸钠、特精液压阀、特精仲钨酸铵,低压电器类、动力机械、风泵机械、轻型工程机械、重有色金属,公司是一家以输配电设备为主营产品的上市公司，是天津装备制造业主体天津百利机械装备集团有限公司旗下唯一控股上市企业。公司主营业务为输配电及控制设备、泵、钨钼制品。“百利、BENEFO、低字”牌塑料外壳式断路器、万能式断路器、“NTK”(图形)牌互感器等被授予“天津市名牌产品”。“百利”、“BENEFO”、“低”、“NTK”(图形)商标被认定为“天津市著名商标”。企业连续多年被评为中国电气工业100强企业，AAA级信用企业，中国电气工业最具影响力品牌，中国电气工业最具竞争力企业。
002364.SZ,中恒电气,510660.0071,114870.7394,241,89301472.08,ZHCIS型综合电源系统、ZHEPS系列智能型应急电源系统、ZHIV系列正弦波逆变电源、ZHPDS系列智能所用电系统、ZHR系列整流模块、壁挂电源系统、高压直流电源、户外电源系统、监控模块、配电屏、一体化电源系统、整流器系统产品、智能高频开关电力操作电源系统、中恒组合电源系统、主监控器,变电设备,公司是国内市场电力电子设备及电力软件与咨询服务的主流供应商。公司一直专注于主营业务，一方面持续为电网、发电(含新能源)与工业企业的“自动化、信息化、智能化”建设与运营提供整体性解决方案；另一方面专注为客户提供通信电源、高压直流电源(HVDC)、电力操作电源、新能源电动汽车充换电系统、智慧照明、储能等产品及电源一体化解决方案。公司始终以市场为导向，不断发掘客户的需求，坚持技术驱动，持续创新，以专业定制产品与服务，为客户创造新的价值，已成为行业的领军企业。产品畅销海外至亚洲、非洲、欧美、大洋洲等多个国家和地区；在国内各省市拥有多个销售中心，是目前国内市场电力电子设备及电力软件与咨询服务的主流供应商。国家电网、南方电网、中国移动、中国电信、中国铁塔、腾讯、阿里巴巴、百度、戴尔等都是公司长期合作的核心客户。
002334.SZ,英威腾,506761.578,198003.993,241,182307855.1,CHE系列开环型矢量变频器、CHF系列V/F控制变频器、CHV110系列矢量一体化节能柜、CHV130系列工程型变频器、CHV160系列多泵恒压供水专用变频器、CHV170系列张力控制型变频器、CHV180系列电梯专用变频器、CHV190系列起重机专用矢量变频器、CHV系列高性能矢量变频器、I/O扩展卡、INVT-690V/1140V中压矢量变频器、INVT-CHH系列高压变频器、INVT-DBU能耗式制动器、INVT-RBU回馈性制动单元、串行通讯接口卡、供水扩展卡、英威腾CHS100交流伺服系统、张力控制卡、注塑机控制卡,变电设备、集成电路,公司是国家火炬计划重点高新技术企业，依托于电力电子、自动控制、信息技术，业务覆盖工业自动化、新能源汽车、网络能源及轨道交通。全国共有多处研发中心，拥有各类专利多件，实验室拥有国内工控行业首家TUV SUD颁发的ACT资质，并通过UL目击实验室及CNAS国家实验室认证。深圳公明科技产业园和苏州工业产业园，能为客户提供先进的集成产品开发设计管理、全面的产品研发测试与自动化信息化的作业生产。分布在全球各地的分支机构和联保中心为用户提供解决方案、技术培训与服务支持的专业后勤保障，可以更加便捷快速地服务客户。公司秉承“众诚德厚、业精志远”的经营理念，立足于工业自动化和能源电力领域，以三大技术为基础，做大做强工业自动化、新能源汽车、网络能源、轨道交通等核心业务。
300745.SZ,欣锐科技,503274.1398,185707.3191,241,25468302.39,车载 DC/DC 变换器、车载充电机、车载电源集成产品,专用设备与零部件,公司是专注于新能源汽车车载电源的研发、生产、销售和技术服务的国家高新技术企业。目前公司主要为新能源汽车行业提供车载电源整体解决方案，产品包括车载DC/DC变换器、车载充电机及以车载DC/DC变换器、车载充电机为核心的车载电源集成产品等。公司车载电源产品可广泛应用于乘用车、客车、专用车等各类新能源汽车领域。公司具有较强的自主研发能力。公司自2006年初进入新能源汽车产业，专注新能源汽车高压“电控”解决方案(其主要技术集中在车载DC/DC变换器和车载充电机，统称为车载电源)，欣锐科技拥有车载电源原创性核心技术的全部自主知识产权，在车载电源和大功率充电领域积累了丰富的研发及产业经验，拥有业界领先的研发创新能力及工程制造能力，产品技术水平居行业前列。欣锐科技的车载电源配套了国内外众多主流车型，是车载电源细分领域的龙头企业，促进国内新能源汽车朝产业化方向发展。
300040.SZ,九洲集团,492720.1797,327524.4803,241,182259476.8,GCK系抽出式开关设备、GCS型抽出式开关设备、GGD交流低压配电柜、GHT型低压开关柜、HVC(MSC)型高压自动无功补偿装置、KYN28-12(GZS1)铠装中置式金属封闭开关设备、KYN28A-12(等同于GZS1)户内金属铠装抽出式开关柜、MNS型抽屉式开关设备、TCR+FC型SVC高压动态无功补偿装置、TSC型动态无功补偿装置、XGN2-12箱型固定式金属封闭开关柜、电缆桥架、电力系统专用UPS、电力用直流和交流一体化电源、高低压电器元件、高频开关电源、高压变频器(3000 -10000型)、高压电力滤波器(FC)装置、各类低压壳体、各类高压壳体、各类直流继电器、固体电蓄热解决方案、光储充系统解决方案、光伏发电用并网变流器、化学储能削峰填谷解决方案、环网柜、可控硅控制高压电机固态软起动器、框架、型材、冷热电三联供解决方案、离网型分布式发电解决方案、能效管理和能源设施管理解决方案、气体绝缘柜、全功率兆瓦级风力发电并网变流器、手车柜、双馈型兆瓦级风力发电变流器、微机控制可控硅逆变电源(100-500A/22O、380V)、预装式箱式变电站、智能电池巡检装置、智能放电装置、智能绝缘监察装置、智能配电网解决方案、智能微网解决方案,变电设备、继电保护及调度自动化、建筑钢结构、专业咨询服务,公司是中国知名的智能成套电气设备供应商和配用电能效管理解决方案提供商，是中国电力电子和电气成套行业的领军企业。公司的业务集中在电压等级0.4kV～72.5kV之间的配、用电一次和二次系统电气成套设备及解决方案。产品涵盖：高中低压成套开关电器、变压器、封闭母线、电缆桥架、控制元器件、智能仪表、智能化终端、电气传动、谐波治理、新能源发电装备、电能储能等产品和技术。公司更致力于帮助客户提高生产力和电能效率，为客户的流程工业过程自动化，电源及配用电自动化系统，新能源发电装备制造与微电网建设，电能质量管理与谐波治理，电气传动与节能，城市住宅、楼宇与基础设施提供电气设备整体解决方案和能效管理解决方案。公司是国家创新型试点企业、国家火炬计划项目重点高新技术企业、国家高技术产业化示范工程基地。公司领衔、参与了数十项国家或行业标准的制订和修订。公司还拥有国家认定的100MW发电厂和110KV以下变电站工程建设和安装总承包资质。公司先后获得了国家免检产品、国家守合同重信用、国家3A级信用企业、中国民营科技百强企业、优秀中国特色社会主义建设者、全国诚信守法企业称号。
002196.SZ,方正电机,479751.1792,209373.645,241,25177034.9,方正电机电脑自动剪线缝纫机、方正电机工业缝纫机电机、方正电机工业缝纫机电机配件、方正电机家用缝纫机电机、方正电机家用缝纫机电机配件、方正电机汽车马达、方正电机伺服电机,动力机械、纺织机械,公司是专业生产缝制设备动力源的外贸出口企业，主要产品为缝纫机马达，其中工业缝纫机马达和家用缝纫机马达等系列产品远销欧美、中东、东南亚等多个国家和地区，家用缝纫机马达产量及出口量均全国领先。为了更好地和客户沟通、交流，更快更准地掌握市场行情、充分利用互联网优势，公司投资建设售后服务信息管理系统和发货查询系统，重点开发电子采购系统。公司获得浙江省“五个一批”重点骨干企业、浙江省名牌产品企业、浙江省著名商标企业、浙江省“五个一批”重点骨干企业等荣誉称号。
002441.SZ,众业达,472017.6307,76357.6086,241,415584368.9,ABB低压产品分销、常熟开关产品分销、其他低压产品及设备分销、上海人民电器低压产品分销、施耐德低压产品分销、西门子低压产品分销,低压电器类,公司是工业电气产品的专业分销商，主营业务为通过自有的销售网络分销签约供应商的工业电气元器件产品，以及进行系统集成产品和成套制造产品的生产和销售。公司自成立以来，一直从事工业电气产品的分销业务和系统集成、成套制造业务。公司定位为行业领先的“工业电气服务商”，致力于为电力、石化、工业、交通、能源和各类基础设施等终端用户提供工业电气产品，涵盖了从制造商到用户的工业电气产品供应链的主要环节。公司已成为ABB、施耐德、西门子等跨国公司，以及常熟开关、上海人民电器厂等国内电气行业知名企业的战略合作伙伴，在中、低压输配电产品和工业自动化控制产品的分销领域，多年来一直位居行业前列。
002519.SZ,银河电子,467524.9105,56808.0702,241,14353506.01,ATM柜员机机体、地面数字电视接收机、电动汽车智能充电机系列、电动涡旋压缩机总成、电脑机箱、高清数字电视接收机、交互数字电视接收机、精密钣金、军工特种装备、平板电视机支架、网络机柜类产品机体、卫星数字电视接收机、有线数字电视接收机、自助类产品机体,电脑配件、发电机及附属设备、其他消费电子产品、输电设备、五金加工机械、专用设备与零部件,公司是国内最早从事数字电视终端研发、生产、销售的国家重点企业之一，旗下业务涵盖新能源电动汽车关键零部件、国防军工特种装备以及数字电视智能终端设备等多个领域，市场覆盖全球多个国家和地区。公司在张家港、合肥、福州、洛阳等地拥有多个产业基地，成功打造了围绕新能源汽车关键零部件、军工装备和数字电视智能终端等业务为主的多个高端装备制造产业园集群近几年，公司积极对各产业基地进行智能化改造，提升现代化制造能力，整体智能制造水平在国内居于领先地位，先后通过ISO9001/TS16949质量管理体系、ISO14001环境管理体系、OHSAS18000职业健康安全管理体系等多项认证，具有系统完善的生产管理流程和优良的品质保障。
000973.SZ,佛塑科技,458699.0802,97283.08273,241,121920883.3,汾江双向拉伸聚炳烯薄膜、汾江双向拉伸尼龙薄膜、佛塑股份PVC人造革、佛塑股份PVC装饰片材、佛塑股份彩色电化铝膜、佛塑股份辐照高分子材料、佛塑股份聚偏二氯乙烯涂布薄膜（PVDC）、佛塑股份聚酯流延硬片、佛塑股份塑料复合编织布、佛塑股份通用型CPP薄膜、佛塑股份真空镀铝薄膜,高分子聚合物,公司是中国塑料新材料行业的龙头企业、国家火炬计划重点高新技术企业、广东省战略新兴产业骨干企业。公司专注于面向新能源、新能源汽车、高端电子信息和节能环保等战略性新兴产业的高分子功能薄膜等新型材料的研发与生产，现已逐步形成以渗析材料、光电材料和阻隔材料为框架的产业布局，确定了“专注于新能源、新材料和节能环保产业的研发与生产，定位于产业高端化、经营国际化、依托技术创新和精细化管理，建设优秀企业文化和团队，打造卓越运营能力，成为新能源、新材料和节能环保产业的领跑者”的发展战略。公司拥有“汾江牌”、“鸿基牌”、“双象牌”、“双龙牌”、“HG牌”等多个广东省名牌产品、著名商标，体现了多年来专注积累的良好商誉，被评为“国家知识产权运用标杆企业”和“广东省知识产权优势企业”。
600686.SH,金龙汽车,454655.6672,55423.95954,241,-595219624.3,厦门金龙客车,客车,公司创立于1988年，以大、中、轻型客车的制造与销售为主导产业，系目前全球领先的客车制造集团。公司在中国厦门、苏州、绍兴、西安、上海等地布局有厦门金龙联合汽车工业有限公司——金龙客车、厦门金龙旅行车有限公司——金旅客车、金龙联合汽车工业(苏州)有限公司——海格客车、厦门金龙礼宾车有限公司——金龙礼宾车、金龙汽车(西安)有限公司等客车整车制造企业以及金龙汽车车身、车架、空调、座椅、电器、互联网、充电站(桩)等汽车零部件生产企业，形成集整车与零部件制造为一体的客车产业集群。公司整车产品涵盖4.3米至18米各型客车，销往全球五大洲140多个国家和地区，广泛应用于客运、旅游、公交、团体和特种车等市场，并获得客户的一致认可。
300173.SZ,福能东方,454618.3851,144849.7738,241,-323231592.6,机器人自动化生产线、智能专用设备、专用自动化设备,专用设备与零部件,公司是一家集研发、制造、销售和服务于一体的新材料装备生产企业，经过多年的技术创新和经验积累，为各行业的定制化要求提供多样化的设备；产品应用领域涉及多个行业：新能源材料行业、光电材料行业、功能纸材料行业、功能性包装材料行业，工厂生产信息化管理行业等。该公司的主要业务为全资子公司大宇精雕关于“3C自动化设备及机器人自动化生产线”的业务。目前大宇精雕已发展成为工业自动化领域内集研发创新、生产销售于一体的方案供应商。
002632.SZ,道明光学,440645.5871,59209.40572,241,54943444.5,反光布、反光膜、反光制品,高分子聚合物,公司是专业从事研发、生产和销售各种反光材料及反光制品的高新技术企业，亚洲最大的反光材料生产基地。主要产品包括各规格、各等级的反光膜、反光布及以反光膜和反光布为原材料制造的反光制品。公司拥有的“DM”商标已被国家工商管理总局商标局认定为中国驰名商标。公司拥有十多项自主知识产权，并有多项高新技术及产品填补了国内空白，“海事反光膜”产品被列为国家火炬计划项目。公司产品获得欧洲EN471、EN533、EN12899、美国ANSI/107、瑞士环保、澳标等多种证书；通过国家交通部、交通工程监理检测中心、公安部交通安全产品质量监督检测中心等检测。公司享有自营进出口权，系列反光产品远销世界各地多个国家及地区。
